salary;age;elevel;car;zipcode;credit;brand
75550,59401;62;2;5;3;582,05;Elago
121412,3944;35;2;13;3;717,08;Elago
137020,5788;58;4;16;7;776,77;Belkin
84276,90563;48;3;6;1;651,14;Belkin
121132,2081;22;3;8;8;723,73;Elago
49962,6664258655;54;2;19;6;579,59; 
68554,8485478541;33;2;8;5;680,68; 
28467,7942;67;1;7;1;492,55;Belkin
53604,0791;32;3;8;6;656,73;Elago
80746,75557;33;2;13;4;689,64;Belkin
116573,994848472;51;3;14;7;769,69; 
54590,5024496946;78;1;18;2;560,8; 
33517,41991;60;1;20;3;508,02;Elago
46176,0494;42;2;19;4;562,9;Elago
50992,18577;51;2;18;2;582,28;Elago
101919,2398;42;2;13;8;577,76;Belkin
77422,16589;52;2;3;8;588,61;Belkin
57262,61292;40;2;20;1;495,1;Elago
118609,3138;48;2;14;5;727,1;Belkin
41681,86846;80;2;18;0;634,03;Elago
149199,9534;30;3;6;7;748,45;Elago
99363,36485;72;3;2;1;601,02;Elago
136803,462828951;37;3;4;0;641,8; 
45121,14369;59;1;3;7;588,14;Belkin
43193,43307;69;2;7;3;564,03;Belkin
30674,54406;59;2;18;0;550,66;Elago
95043,5598640059;65;2;3;1;651,45; 
142194,674222881;53;3;9;7;802,24; 
38597,51589;25;2;8;7;556,89;Elago
146312,8421;64;4;1;1;684,05;Belkin
28005,15678;80;2;15;4;590,7;Belkin
48894,5320096597;45;3;7;7;573,71; 
85789,74197;38;3;18;3;692,38;Belkin
107692,4743;56;3;12;7;700,43;Belkin
32023,8494003564;43;1;12;4;454,83; 
78623,8618972321;23;3;19;5;623,5; 
113236,3836;24;3;7;7;670,74;Elago
38695,42447;67;2;15;6;630,44;Elago
57989,5943684365;75;2;17;8;587,49; 
82332,67683;63;2;7;6;711,78;Belkin
138178,8772;53;4;1;3;683,3;Elago
67193,59796;66;3;16;6;665,03;Belkin
28252,4086014213;71;2;18;5;545,51; 
36970,03402;48;2;5;7;489,23;Elago
129550,894;20;3;14;4;760,3;Elago
129166,491885282;70;3;6;4;628,57; 
80468,79084;50;3;8;0;547,52;Belkin
84192,71159;33;2;4;8;663,96;Belkin
51539,94366;24;2;15;6;628,03;Elago
86185,20588;60;3;19;0;617,93;Belkin
33803,1421316747;40;1;18;5;561,26; 
81868,92329;63;2;6;5;630,7;Belkin
124382,4906;72;2;9;1;677,35;Elago
85448,4404708909;71;2;3;7;558,65; 
31908,8107;75;2;18;2;612,83;Belkin
74815,39244;55;2;3;8;620,06;Belkin
68229,4536;74;3;3;6;589,66;Belkin
82858,1807650057;43;3;20;5;645,53; 
39443,51881;20;2;20;8;512,87;Elago
49507,7831323804;51;2;7;2;549,77; 
100498,702;53;2;14;7;613,91;Belkin
150000;75;3;3;4;742,04;Elago
73596,05249;55;2;7;4;687,24;Belkin
50792,28293;48;2;8;1;591,69;Elago
39978,4152;71;1;15;2;588,37;Belkin
142501,3636;54;3;6;5;815,14;Elago
131383,8136;70;4;1;8;671,47;Belkin
126876,22152871;61;3;9;8;648,89; 
108105,3729;74;3;14;3;741,19;Elago
154515,991693993;45;3;9;7;808,65; 
129829,2129;48;3;10;2;702,7;Elago
85885,4978;35;2;17;1;563,83;Elago
56123,2380412424;65;1;4;2;581,61; 
29296,25798;30;1;8;5;581,02;Elago
67302,1362;20;1;3;5;616,82;Belkin
94466,54364;55;2;8;4;658,77;Belkin
24004,17222;41;1;15;2;504,98;Elago
108877,0311;54;3;4;2;697,81;Belkin
144880,2223;71;4;6;4;724,06;Elago
46030,63304;59;2;3;1;522,58;Elago
41934,88511;31;2;18;2;561,04;Elago
34196,485;72;2;19;4;538,33;Belkin
91814,16308;64;2;4;3;709,19;Elago
132813,633585733;50;2;12;7;678,67; 
49026,70944;60;2;15;6;549,31;Belkin
87629,93414;60;2;7;7;695,54;Elago
23102,7982;65;1;18;0;498,4;Elago
120626,7968;50;2;10;6;613,06;Belkin
131416,03231011;79;4;13;0;718,96; 
85159,93134;67;2;1;1;638,43;Belkin
128387,889757763;77;3;20;4;739,44; 
116040,069;39;2;4;0;630,03;Elago
117028,9688;31;3;6;2;738,91;Elago
66965,4857766725;68;1;6;1;622,25; 
56674,41196;20;2;4;7;528,1;Elago
87316,57937;36;2;8;4;645,3;Belkin
105357,8343;23;3;14;7;647,4;Elago
111871,7778;52;3;10;6;695,07;Belkin
115964,7441;53;2;13;6;725,78;Belkin
134406,268613791;23;4;17;0;727,99; 
112030,0261;23;2;9;7;602,16;Elago
56464,4366196202;30;2;7;5;553,86; 
113125,186;66;3;14;1;602,61;Elago
83271,0545;78;3;18;1;551,06;Belkin
57917,63328;73;3;7;2;631,41;Elago
53036,0956;31;1;6;2;525,35;Elago
69533,7485766491;56;2;5;8;671,74; 
122195,0708;64;2;16;1;640,07;Belkin
68075,25018;75;2;10;8;579,71;Belkin
132111,7282;28;3;3;3;798,64;Elago
52663,62308;53;3;18;2;530,05;Elago
115253,8138;48;3;9;0;665,6;Belkin
32805,5278410086;36;2;18;6;602,91; 
33130,63839;80;2;15;3;618,74;Belkin
42458,8931953032;77;2;8;4;553,53; 
65316,67294;59;2;20;3;526,06;Belkin
65331,51119;32;2;15;6;667,94;Belkin
111544,0189;56;3;3;4;658,66;Belkin
92257,80601;69;3;5;0;609,65;Belkin
89560,13496;65;2;17;8;697,27;Elago
47261,38661;69;2;7;3;497,74;Belkin
62487,8745;73;2;7;3;538,44;Elago
143752,8999;20;3;11;1;830,91;Elago
99800,40868;43;3;12;5;750,21;Belkin
37928,23969;80;1;3;3;538,97;Belkin
35513,5320225293;51;1;6;6;534,05; 
38128,72152;70;2;16;2;529,16;Belkin
110496,8104;62;3;1;2;729,59;Belkin
81029,51074;51;2;3;7;554,88;Belkin
70280,7701454474;31;2;3;8;631,15; 
102210,7106;38;3;8;0;663,02;Belkin
81533,7983;57;3;7;0;651,66;Belkin
80864,30579;52;2;6;2;589,7;Belkin
49188,74131;71;1;15;6;534,32;Belkin
115712,104862352;22;2;3;5;734,98; 
87638,11923;49;2;8;0;620,61;Belkin
124263,612511419;63;3;8;6;643,04; 
40750,6995540888;68;2;15;5;509,1; 
39235,00886;26;1;20;7;525,99;Elago
111507,8134;41;2;16;7;753,85;Elago
112032,6083;77;2;13;4;596,84;Elago
106171,655;64;2;13;7;629,65;Belkin
41705,4838368189;20;2;8;0;560,15; 
156615,660222903;28;4;6;8;784,96; 
118718,978922188;70;3;8;6;676,16; 
63738,8826996435;43;2;7;4;624,64; 
122201,0689;80;3;20;0;692,55;Belkin
62530,08169;33;2;19;3;546,81;Elago
99146,1234183635;27;2;16;1;652,34; 
109264,770934164;64;3;16;3;633,67; 
121690,814815651;74;3;3;8;637,41; 
79064,9468455446;60;3;2;8;641,4; 
44580,3374079151;77;1;4;5;591,72; 
109013,007;56;2;3;3;629,47;Belkin
35353,37627;78;2;12;5;542,35;Elago
132294,4366;57;2;4;1;702,52;Belkin
35821,31543;58;2;3;3;571,32;Belkin
61416,14174;63;1;7;1;617,92;Belkin
70672,65805;62;3;19;6;675,03;Belkin
134914,8805;41;3;1;7;820,54;Elago
128514,3376;68;3;14;7;784,67;Elago
89515,94942;67;2;10;5;667,08;Belkin
99338,25258;78;2;3;4;720,09;Belkin
120677,1773;62;3;4;1;694,04;Belkin
81528,09962;59;3;17;7;638,83;Belkin
105888,955104982;47;3;19;8;707,41; 
143340,127191294;53;3;11;3;761,92; 
45661,9032309207;57;3;8;6;642,65; 
71731,58393;44;2;4;5;535,04;Elago
81148,06492;79;2;18;2;580,13;Belkin
47189,4021112525;25;3;3;1;609,14; 
73436,68032;40;1;7;3;597,27;Elago
46062,7520317544;36;2;20;4;503,24; 
56419,62867;30;2;7;0;573,57;Elago
30682,5106620654;71;1;20;0;486,42; 
131449,8368;67;4;6;2;738,99;Belkin
62794,69235;33;2;18;1;591,1;Elago
130345,613049413;52;3;4;4;683,48; 
90359,00162;77;2;9;2;635;Belkin
136553,7315;41;2;14;1;657,6;Elago
88594,9374;76;3;15;8;650,68;Belkin
84709,2329723061;51;2;5;6;673,19; 
123141,2249;32;2;7;5;650,12;Elago
158840,290574221;33;3;11;6;789,24; 
129397,0789;71;4;1;4;704,7;Elago
29035,9667163855;23;2;15;6;546,95; 
23043,77112;55;1;18;6;599,33;Elago
82535,35312;41;2;12;3;637,22;Elago
92417,81235;43;2;2;0;568,03;Belkin
20000;61;1;15;1;528,93;Belkin
101990,0444;78;3;14;2;692,13;Belkin
54536,38305;31;3;6;5;614,05;Elago
92063,6284418459;57;3;18;4;712,51; 
59849,42609;77;2;12;8;615,51;Belkin
29139,374;35;1;12;8;522,91;Elago
84682,44085;26;3;7;2;626,87;Elago
120448,1689;26;2;1;3;738,38;Elago
69153,16551;32;3;7;3;577,16;Belkin
45565,31041;25;2;18;8;590,5;Belkin
92030,54842;41;2;1;1;658,66;Belkin
40932,6433929688;44;1;5;0;523,19; 
103970,5402;63;2;19;3;653,85;Belkin
38240,5876386092;29;1;19;6;484,13; 
127278,001463716;29;3;13;3;780,1; 
77370,79954;28;2;9;3;531,45;Belkin
64282,3678466718;70;2;19;3;667,3; 
139552,709899278;43;4;17;7;747,64; 
29863,30142;31;1;18;4;474,18;Elago
34880,5579183559;22;1;20;8;490; 
115828,4069;60;2;6;5;771,42;Belkin
41661,46872;60;1;10;4;521,07;Belkin
122282,2972;73;3;5;3;788,51;Belkin
60305,33221;29;3;3;0;523,38;Elago
123739,4464;29;3;4;3;700,11;Elago
153583,493171588;65;3;11;8;693,01; 
72677,5404336684;79;2;17;7;628,96; 
88237,01228;28;2;20;8;665,07;Belkin
124054,658471527;76;4;8;0;648,03; 
141443,3933;22;4;14;2;754,41;Elago
82742,7801977979;64;3;3;8;710,57; 
62006,48109;78;2;3;0;517,35;Elago
37536,47674;36;1;12;3;488,39;Elago
98611,82261;40;2;5;0;623,69;Belkin
146751,7092;51;3;20;1;787,96;Elago
25914,21165;62;2;20;7;512,68;Belkin
127974,6674;22;3;17;8;732,94;Elago
109372,082141501;60;2;12;5;613,21; 
114157,4705;33;2;13;8;719,41;Elago
50244,19778;53;2;4;1;620,33;Elago
48372,7928099427;64;2;8;5;566,69; 
140693,97394217;72;3;7;2;817,93; 
52038,46025;36;2;10;7;533,34;Elago
30986,95093;53;1;18;6;600,4;Elago
93601,66491;41;2;14;8;726,72;Belkin
124161,4306;67;3;3;5;619,72;Elago
105992,209;20;3;4;7;608,18;Elago
72137,56584;54;1;10;5;634,83;Elago
84547,6093195875;63;2;18;1;599,27; 
46994,05113;20;2;10;8;631,27;Belkin
75947,15611;75;2;17;2;705,75;Belkin
128979,4817;74;3;19;5;661,64;Elago
132373,1711;67;3;9;3;734,5;Belkin
69316,25639;38;1;3;3;550,51;Belkin
23404,14112;80;1;15;7;433,84;Elago
149052,9543;71;3;11;4;758,37;Belkin
92418,68864;31;2;14;1;647,29;Belkin
146332,947186976;71;3;11;5;740,43; 
69248,37255;60;2;3;5;673,13;Elago
110855,6202;78;3;1;6;694,79;Belkin
96160,32369;61;3;6;3;685,39;Belkin
34890,11698;40;1;15;3;585,9;Elago
87321,8806902719;79;3;7;5;547,04; 
83306,2580373015;33;3;3;5;691,89; 
106833,877815284;69;3;13;5;653,43; 
52356,50614;60;2;8;0;503,33;Belkin
75105,3780371824;43;3;15;2;631,96; 
139505,913921712;72;3;1;0;715,03; 
39605,5493980045;69;1;17;0;633,98; 
76156,03008;80;3;15;3;549,74;Belkin
20951,19744;68;1;15;0;559,34;Belkin
76153,3113119235;30;2;3;5;559,45; 
90521,3367791321;65;2;7;6;679,77; 
129665,9791;53;2;10;8;783,26;Elago
69360,3219143665;39;2;18;1;629,87; 
35420,644074533;74;2;12;6;533,39; 
21697,02057;41;1;18;8;598,89;Elago
62867,5666918629;36;1;3;0;642,66; 
111631,4979;68;2;1;0;603,75;Elago
41923,32071;58;2;6;3;564,03;Elago
66825,12048;70;2;20;8;567,6;Belkin
61066,8028714687;54;3;3;5;533,49; 
103899,3153;66;3;10;8;669,95;Elago
60102,9420967387;26;3;8;0;544,81; 
120088,6858;59;4;1;7;740,68;Belkin
30382,65349;45;2;1;8;591,46;Elago
132706,03985062;61;2;7;8;730,62; 
79751,2845492153;64;3;15;1;561,25; 
141750,0775;44;3;11;5;766,84;Elago
26610,90229;22;2;18;3;553,22;Elago
127701,1537;64;4;5;0;633,17;Belkin
128712,5256;52;2;5;7;806,36;Belkin
22258,86868;53;1;18;0;554,4;Elago
64058,25419;42;1;6;6;535,05;Elago
80821,3791;42;2;5;2;595,34;Belkin
103906,384139515;28;3;17;5;748,13; 
139421,7194;24;3;8;0;774,88;Elago
26793,53596;62;1;20;5;464,9;Belkin
88776,53739;56;2;15;4;560,08;Belkin
49228,42605;75;2;20;8;503,22;Belkin
70251,48563;24;2;4;7;665,71;Belkin
51085,5821059102;53;1;4;3;592,34; 
53457,69674;37;2;5;8;525,48;Belkin
91947,70597;73;2;12;6;644,82;Belkin
90596,05417;33;2;14;0;583,93;Belkin
65272,56799;37;3;3;4;568,29;Belkin
39535,1457;68;2;5;6;594,09;Belkin
34425,3961637503;48;1;18;2;612,97; 
59218,07706;69;2;8;2;532,74;Elago
28393,7404;33;1;18;3;572,5;Elago
50052,87287;78;1;3;3;520,16;Belkin
143814,5729;49;3;11;4;768,22;Elago
78379,6913299413;70;3;3;2;627,59; 
98525,96985;50;3;9;2;662,27;Belkin
102128,6963;59;2;13;0;586,05;Belkin
136757,6272;52;3;10;0;678,7;Elago
113964,2002;60;3;3;7;670,9;Belkin
104024,089668213;45;3;13;1;576,23; 
71312,2787815098;25;1;7;0;521,57; 
120265,442;52;3;14;3;647,85;Belkin
74454,7219896425;44;3;6;1;705,8; 
141297,760729928;78;4;1;2;689,98; 
112454,985961749;30;3;9;7;742,7; 
126791,001207919;61;3;3;8;685,4; 
47665,57714;55;2;15;8;513,61;Elago
53941,60083;49;2;18;8;503,88;Elago
133023,700785331;72;4;1;4;790,72; 
44066,98758;28;2;7;7;537,06;Elago
30400,7900101288;62;2;17;8;575,96; 
137370,063933439;41;3;3;5;796,68; 
83094,2596650512;56;2;6;0;720,9; 
20609,88696;34;2;15;8;577,41;Elago
137997,592;27;3;14;4;776,2;Elago
136277,9699;78;3;20;8;684,71;Elago
74275,6600987837;48;1;3;0;653,07; 
21390,9189;47;1;15;8;569,11;Elago
98089,14455;67;3;9;0;721,31;Belkin
126850,5478;57;2;20;8;679,13;Belkin
40861,2386595135;51;2;19;0;620,1; 
43605,00829;48;2;19;8;523,29;Elago
116246,0589;80;4;1;6;681,87;Belkin
124790,5656;54;3;12;7;625,32;Belkin
65364,85288;45;3;7;5;628,6;Elago
111165,2704;45;3;17;1;736,52;Belkin
93203,271841453;42;3;8;6;609,59; 
71405,25919;61;1;7;5;592,42;Belkin
129543,1619;79;2;17;0;714,87;Belkin
36823,4902;53;1;15;7;604,71;Elago
95990,62913;73;2;14;7;747,11;Belkin
68680,97114;61;1;3;4;668,19;Belkin
124214,2178;80;3;20;5;760,45;Elago
102658,79807953;27;3;14;4;720,11; 
47507,55036;76;1;19;7;572,02;Belkin
109573,6359;45;3;19;7;752,67;Belkin
111868,82;20;3;8;3;637,17;Elago
30022,515298744;37;2;20;1;495,51; 
131804,616352796;21;3;14;1;788,53; 
26122,29574;65;1;3;4;514,32;Belkin
45598,07247;71;1;20;0;579,38;Belkin
147670,6223;45;3;4;7;738,53;Elago
116760,5739;20;3;2;6;738,84;Elago
75522,9402006454;49;2;4;2;612,02; 
93110,46113;64;2;15;6;601,05;Elago
40472,6178;36;2;7;4;471,87;Elago
138058,724597325;27;3;13;2;735,78; 
114590,426042964;75;3;7;8;622,25; 
20000;53;1;15;7;538,44;Elago
150000;22;3;11;4;721,85;Elago
142075,6212;41;4;1;3;699,47;Elago
55977,56093;28;3;19;0;566,25;Belkin
89518,4302326216;31;2;3;7;732; 
63498,89474;47;1;10;1;606,71;Elago
78868,0869048829;53;2;3;3;553,25; 
130201,3677;34;3;13;8;731,16;Elago
32072,89696;65;2;15;8;446;Belkin
48513,3370139661;67;3;4;4;599,61; 
150640,575191637;66;4;1;4;793,09; 
65140,77862;58;2;10;3;651,05;Belkin
78781,20827;58;2;17;3;632,84;Belkin
91422,83724;76;2;6;8;592,42;Elago
59774,0375;49;1;15;8;579,8;Elago
159348,096634089;65;4;11;6;780,76; 
52306,73354;25;1;7;3;590,59;Belkin
114932,0119;65;3;9;3;764,68;Elago
140448,4778;47;3;2;8;676,95;Elago
147441,6825;37;3;11;1;751,45;Elago
36313,03526;80;2;20;2;497,55;Elago
49634,2886832893;31;2;3;0;517,56; 
98571,82678;71;3;7;7;623,45;Elago
129151,583672036;31;4;1;5;741,23; 
91012,8997539895;65;3;6;2;686,78; 
84347,25212;73;2;12;8;669;Elago
119017,280240107;38;2;10;3;673,04; 
109036,939239891;72;2;7;6;626,7; 
118994,2403;63;3;4;4;638,23;Belkin
64456,57626;71;2;4;1;539,89;Belkin
130243,3134;64;4;20;4;733,99;Belkin
66883,19278;26;1;19;6;541;Belkin
48219,29429;24;2;7;5;546,69;Elago
73792,18598;48;3;7;6;570,88;Belkin
75045,10373;75;3;2;8;576,05;Belkin
81718,43957;73;2;18;0;563,97;Belkin
62014,21786;46;2;12;6;616,5;Elago
114936,296;29;2;5;2;631,73;Elago
53719,942464719;23;2;18;1;538,03; 
122894,358;23;3;2;7;766,92;Elago
30325,45202;68;1;18;4;462,4;Belkin
112812,7381;55;3;5;5;777,7;Belkin
54520,7826857003;71;2;12;3;546,26; 
47769,74504;21;1;16;0;577,71;Elago
160303,217037695;68;3;11;2;690,56; 
30731,856;67;2;12;6;609,67;Belkin
63982,4961;64;2;18;3;624,43;Belkin
26841,50521;62;1;20;3;467,61;Elago
147669,0633;58;3;11;4;795,56;Belkin
104240,945418562;62;2;6;8;611,88; 
51236,79979;71;1;19;5;565,26;Belkin
58780,97874;44;1;18;8;533,48;Elago
44613,19625;46;2;10;8;560,12;Elago
20000;39;2;20;0;512,91;Elago
91114,1604;24;2;16;2;649,5;Belkin
102054,4288;39;3;3;7;628,57;Elago
93306,8451;69;2;7;1;589,99;Belkin
149271,5498;60;3;11;6;758,18;Elago
71819,3902105092;27;3;5;7;549; 
120123,707440273;30;3;13;0;772,18; 
70313,56816;29;2;6;5;525,34;Belkin
134182,5134;78;4;1;2;762,33;Belkin
127946,5849;22;3;14;3;698,42;Elago
140988,5868;35;2;10;5;753,24;Elago
113571,1464;31;3;6;1;763,31;Elago
129735,72011001;55;3;3;6;764,15; 
144987,3334;34;4;8;0;797,8;Elago
150552,889303103;37;4;5;2;790,84; 
132240,904588143;70;4;16;7;657,33; 
48404,7548040936;31;2;20;8;511,62; 
29335,17834;28;1;20;7;451,34;Elago
87993,8416;59;3;19;8;647,24;Belkin
69000,0001894188;76;2;5;7;630,17; 
107947,9375;25;2;7;2;597,59;Elago
49970,6368;77;2;20;0;598,69;Belkin
82380,289352798;34;3;20;4;650,58; 
38245,42495;75;2;8;1;553,42;Elago
37215,86278;79;2;10;8;624,14;Belkin
105885,1144;62;3;10;4;598,67;Elago
145853,536262802;22;3;11;8;709,86; 
57682,9640912674;20;1;3;6;672,79; 
86418,5176721969;60;2;16;4;717,8; 
92272,5200718001;68;2;10;1;630,64; 
139407,407551234;77;2;1;3;747,78; 
150000;32;3;11;5;705,5;Belkin
60368,2292700721;43;2;5;6;649,83; 
111285,059;75;3;1;5;748,44;Elago
138042,5107;39;3;4;5;667,22;Elago
117501,995880727;46;2;13;3;621,71; 
146638,489064192;58;3;11;0;723,54; 
37511,8936769825;34;1;20;5;483,91; 
120900,058717223;68;3;14;8;752,54; 
140206,4121;70;2;11;0;826,27;Elago
61693,25543;27;2;6;1;633,64;Elago
150000;28;4;1;4;812,52;Elago
131652,837;51;3;17;8;686,1;Elago
75450,01621;51;3;12;8;677,26;Elago
150000;23;3;11;8;771,13;Elago
108720,6718;45;3;16;5;594,51;Belkin
70174,789327031;37;3;8;7;651,83; 
48402,6109801624;69;3;7;5;578,71; 
39736,10098;60;1;20;6;517,28;Elago
56443,74254;46;2;19;6;546,32;Elago
77925,28065;40;3;12;5;593,31;Belkin
51695,17342;70;2;17;3;488,91;Elago
131207,1142;38;3;9;4;663,7;Elago
78112,50018;54;2;10;8;672,2;Belkin
76760,32073;48;3;4;2;546,88;Belkin
33886,78253;57;2;15;3;459,33;Belkin
68970,50419;58;2;10;7;535,89;Elago
75547,76133;79;2;16;7;596,51;Belkin
107036,73;73;3;3;8;613,48;Elago
56835,9872108787;33;2;7;7;629,92; 
56225,3371;51;1;7;8;502,44;Elago
84661,7498;68;3;12;0;693,61;Elago
78396,440217544;68;2;10;3;592,66; 
95871,89108;38;2;5;3;738,97;Belkin
47002,35576;49;2;18;0;564,92;Elago
83150,4664925811;60;3;16;4;680,13; 
76464,06666;41;2;18;0;564,1;Belkin
134734,1484;51;2;9;8;756,42;Elago
65306,7400553369;73;2;17;3;514,94; 
111330,173;38;3;17;7;678,97;Belkin
61784,53699;72;2;12;0;591,05;Belkin
46323,50921;52;1;7;7;601,11;Elago
85238,05145;26;3;4;8;616,51;Elago
40911,41481;68;2;5;5;568,67;Belkin
128330,4252;28;3;7;6;794,49;Elago
89096,84069;58;2;1;4;564,24;Belkin
79502,31209;67;2;1;8;703,87;Elago
23337,643314741;49;2;7;7;579,93; 
21847,3453;45;1;20;4;438,4;Belkin
56465,8733051621;25;2;20;4;516,76; 
74482,38597;54;2;3;4;577,5;Elago
130809,897607262;67;2;16;1;731,7; 
92465,9448557549;65;2;10;2;666,94; 
131956,3753;32;2;7;3;663,9;Belkin
127140,8939;30;4;1;0;641,19;Elago
108960,4881;41;3;3;5;615,41;Elago
48814,9203484869;64;2;4;5;627,68; 
53395,65125;68;2;8;2;516,62;Elago
112715,777329517;27;2;19;8;626,38; 
99069,1730497215;34;2;9;2;569,75; 
26240,08194;40;1;18;1;575,09;Elago
66513,32576;55;2;17;8;678,14;Elago
52884,69472;27;3;19;4;542,72;Elago
98538,56166;62;3;5;5;659,69;Elago
58286,8782634382;60;2;3;7;574,06; 
88144,5454477724;45;3;3;2;648,57; 
142237,203298697;48;3;13;2;728,64; 
85092,3809352115;66;2;8;8;719,67; 
94055,593622677;54;2;4;2;727,72; 
117641,6396;52;2;4;1;628,16;Belkin
50168,77364;44;2;8;5;480,14;Elago
63041,9728507252;29;2;10;5;599,6; 
110741,724779506;28;3;3;4;767,63; 
108094,3417;64;3;9;3;746,35;Elago
124415,005745989;75;3;3;1;674,79; 
116080,6148;65;3;19;8;630,08;Belkin
29342,8019657976;20;2;15;3;616,48; 
95243,01469;37;3;7;8;643,29;Belkin
84892,0490217207;77;2;5;6;610,16; 
45670,5320652545;66;1;6;4;640,31; 
77725,9391514037;27;3;10;6;698,19; 
48490,8432;35;1;7;2;570,84;Elago
83447,28994;58;2;13;2;704,71;Belkin
26667,80192;44;2;18;8;582,9;Elago
84927,05267;26;2;19;6;562,51;Elago
114220,7056;70;2;7;2;677,28;Belkin
103597,291535328;46;3;5;0;740,28; 
53517,02624;28;2;19;2;616,34;Elago
124712,063852682;21;2;17;2;699,81; 
70716,97607;49;2;7;5;620,52;Elago
55695,9420848351;24;3;18;0;576,93; 
90537,0496;35;2;2;2;665,35;Belkin
72645,0404527192;54;3;8;7;634,57; 
83210,48658;58;3;3;7;556,18;Belkin
58740,84339;35;2;7;2;554,69;Belkin
84927,78783;72;2;13;0;657,39;Belkin
49399,84678;68;3;8;8;612,41;Belkin
90274,14966;42;2;3;2;711,09;Belkin
46566,55638;45;1;3;2;540,02;Elago
113410,7867;32;3;3;3;706,11;Elago
114291,8848;52;3;1;2;745,37;Belkin
120431,1414;54;3;1;5;772,19;Belkin
93563,92203;30;3;14;4;576,03;Belkin
105165,2234;36;3;20;0;713,52;Elago
34312,4126079842;36;2;18;5;614,68; 
95853,42304;66;2;13;7;655,34;Belkin
122357,4325;65;3;13;0;659,15;Elago
63830,79377;35;2;7;5;633,51;Elago
95154,69025;25;2;20;7;694,14;Belkin
56568,6229899947;74;2;4;4;633,08; 
67902,684099029;47;2;16;7;581,7; 
146458,0149;34;4;1;7;675,43;Belkin
85743,664770225;76;2;12;7;720,26; 
111933,8327;75;3;2;4;701,24;Elago
100908,9296;62;3;5;7;744,56;Belkin
74880,9603401275;46;2;18;7;572,16; 
52551,36703;38;2;5;2;648,42;Elago
47976,75828;27;2;17;0;647,06;Elago
141737,6744;47;3;17;0;833,41;Elago
105466,223425746;74;2;20;5;743,04; 
107893,0015;79;3;4;6;739,77;Belkin
48105,82232;55;2;16;3;585,23;Elago
100381,6369;30;3;13;7;745,99;Belkin
44339,42068;35;2;3;3;530,01;Elago
129507,6881;77;3;2;8;734,05;Belkin
100124,8367;20;3;17;1;668,47;Elago
42545,27923;38;2;10;2;503,66;Elago
50751,60196;28;2;20;8;520,53;Elago
120316,5527;36;2;8;6;623,71;Elago
35710,16058;54;1;7;0;536,67;Elago
71578,5098225248;67;2;7;2;571,59; 
120483,8355;55;3;5;7;735,08;Belkin
72238,88302;67;1;15;8;607,31;Belkin
109765,148918826;42;2;3;2;709,13; 
58225,24152;47;2;8;1;557,08;Elago
133553,994424336;29;3;3;7;776,65; 
143243,276;46;4;11;6;836,25;Elago
109629,4491;52;2;12;4;652,55;Belkin
81235,8132;33;2;3;4;542,17;Belkin
55381,1701699256;41;2;17;4;510,49; 
47063,16071;76;1;17;5;625,02;Belkin
119892,3372;67;4;1;5;668,88;Elago
131581,843726462;41;3;1;3;805,66; 
38977,24422;38;2;16;4;569,47;Elago
55240,0159;30;1;16;0;670,23;Elago
84352,30741;61;2;12;7;571,3;Elago
32403,7625825629;20;2;20;2;558,56; 
78984,5496037245;28;2;13;8;655,74; 
66090,67482;71;2;15;3;544,34;Belkin
145536,332258554;43;3;19;8;777,37; 
121834,594963859;29;2;14;5;694,2; 
32018,66746;53;2;15;1;537,41;Elago
153076,750272051;59;3;8;7;824,46; 
145014,8198;20;4;11;2;758,62;Elago
136026,7217;20;4;1;5;822,64;Elago
120667,6238;64;3;12;0;764,31;Belkin
53957,2161139838;31;2;20;1;568,19; 
126298,0823;40;4;2;0;696,08;Elago
147703,8564;22;3;6;3;783,86;Elago
90299,6421066249;70;2;6;6;705,44; 
146738,871397255;80;3;11;0;768,62; 
141999,8661;54;3;11;0;667,39;Elago
125173,963794093;72;3;3;2;717,34; 
106560,8995;35;3;7;2;745,24;Elago
39352,63923;30;1;4;2;626,4;Elago
85909,4965921908;41;2;10;5;702,13; 
89169,3610568748;30;2;4;7;710,63; 
78570,96876851;30;3;17;8;677,57; 
129322,0117;78;3;8;7;687,58;Elago
48868,8472184535;62;2;15;4;529,91; 
77291,48592;67;2;5;2;640,35;Belkin
96888,88163;73;2;14;2;577,55;Belkin
140758,8069;75;2;11;2;779,51;Elago
20590,90703;30;1;18;2;471,05;Elago
59148,64427;63;2;8;8;617,02;Belkin
156732,418939749;53;3;13;4;836,72; 
40865,69662;44;2;7;8;609,93;Elago
41880,9869096331;54;1;12;1;532; 
114979,3639;43;3;8;8;607,19;Belkin
109119,7039;62;3;8;1;750,34;Elago
54098,96368;36;1;3;2;557,13;Elago
89770,1173172341;32;2;3;2;626,16; 
67870,0643869083;65;3;7;2;626,52; 
52003,56487;49;3;4;6;604,58;Elago
138897,2222;54;3;17;5;798,76;Elago
121927,2551;36;4;9;6;764,59;Elago
61101,77248;68;2;19;8;522,54;Belkin
127280,4235;31;3;8;4;771,4;Elago
49072,7654201776;46;1;6;0;492,89; 
34230,1271828787;70;1;15;1;489,69; 
121775,8335;30;3;3;8;615,22;Belkin
87712,4127;34;2;3;2;699,81;Belkin
125095,739141774;61;3;13;5;781,14; 
45579,34772;79;2;17;8;646,19;Belkin
